match_id,team_name,opponent,goals_for,goals_against,result,points,cohesion_total,cohesion_connectivity,cohesion_chemistry,cohesion_balance,cohesion_progression,n_players,n_connections,density,max_betweenness,top_betweenness_player,pre_shot_passes,total_passes,hub_dependence,cohesion_optimized
122888,1. FC Heidenheim 1846,1. FC Union Berlin,1,0,win,3,0.5744421774480073,0.3423237187365733,1.0,0.6850961538461539,0.2703488372093023,13,86,0.5512820512820513,0.201010101010101,Tim Kleindienst,14,455,0.31490384615384615,0.49543232001229376
122889,RasenBallsport Leipzig,FC Bayern München,2,2,draw,1,0.5340522043268253,0.2992750280318526,1.0,0.6432203389830509,0.1937134502923976,16,114,0.475,0.1700453514739229,Xavi Simons,7,410,0.35677966101694913,0.4725258081977084
122889,FC Bayern München,RasenBallsport Leipzig,2,2,draw,1,0.5162828115519817,0.3474504557280336,1.0,0.5817772778402699,0.1359035126396237,14,108,0.5934065934065934,0.3603632478632478,Harry Kane,11,745,0.4182227221597301,0.5000489874519387
122890,SV Darmstadt 98,SV Werder Bremen,4,2,win,3,0.5298482078226624,0.3185094435806953,0.8687943262411347,0.7061170212765957,0.2259720401922236,16,109,0.4541666666666666,0.1553174603174603,Matthias Bader,16,425,0.2938829787234043,0.44313295417836435
122890,SV Werder Bremen,SV Darmstadt 98,2,4,loss,0,0.4217400656150046,0.3057069322841853,0.5325814536340852,0.6058897243107769,0.2427821522309711,16,127,0.5291666666666667,0.2150453514739229,Marvin Ducksch,11,544,0.3941102756892231,0.3693935861270945
122891,FC Augsburg,SC Freiburg,0,2,loss,0,0.470311991963432,0.3014696825744434,0.717741935483871,0.6481720430107527,0.2138643067846607,15,113,0.5380952380952381,0.2043040293040293,Kevin Mbabu,10,461,0.3518279569892473,0.4043309493850426
122891,SC Freiburg,FC Augsburg,2,0,win,3,0.4768578422010045,0.3691460480117001,0.7513661202185793,0.6489981785063752,0.1379210220673635,15,123,0.5857142857142857,0.1790271236699808,Merlin Röhl,9,522,0.3510018214936248,0.43885692949127486
122892,1. FSV Mainz 05,Borussia Mönchengladbach,2,2,draw,1,0.5973697569946526,0.4206608091603913,0.9902597402597404,0.7327672327672328,0.2457912457912458,13,99,0.6346153846153846,0.2127525252525252,Anthony Caci,14,453,0.26723276723276723,0.5225593793091704
122892,Borussia Mönchengladbach,1. FSV Mainz 05,2,2,draw,1,0.5077775253553363,0.3090121778316409,0.6988188976377953,0.610974409448819,0.4123046165030898,16,131,0.5458333333333333,0.1593121693121693,Rocco Reitz,29,656,0.389025590551181,0.4287951135582554
122893,Borussia Dortmund,1. FC Union Berlin,4,2,win,3,0.4998075444716783,0.3106442382983682,1.0,0.5632183908045977,0.1253675487837476,16,129,0.5375,0.2864739229024943,Giovanni Reyna,11,664,0.4367816091954023,0.4833761154068692
122893,1. FC Union Berlin,Borussia Dortmund,2,4,loss,0,0.4870404217134757,0.2844732561551627,0.4888888888888889,0.6722222222222223,0.5025773195876289,16,97,0.4041666666666667,0.2681065759637188,Diogo Leite,17,355,0.3277777777777777,0.3638832489252331
122894,VfL Bochum,RasenBallsport Leipzig,0,0,draw,1,0.5653539151210273,0.2117603245384504,1.0,0.5999034749034748,0.4497518610421836,14,62,0.3406593406593406,0.1863247863247863,Anthony Losilla,13,268,0.40009652509652516,0.46086982713792235
122894,RasenBallsport Leipzig,VfL Bochum,0,0,draw,1,0.5265262444837872,0.3311755305007439,1.0,0.5545746388443018,0.2203548085901027,16,140,0.5833333333333334,0.1093575207860922,Emil Forsberg,13,747,0.4454253611556982,0.504437050282737
122895,FC Augsburg,SV Darmstadt 98,1,2,loss,0,0.4392133442086455,0.3080209592521647,0.5856643356643356,0.6667395104895104,0.1964285714285714,16,112,0.4666666666666667,0.1827551020408163,Ermedin Demirovic,11,428,0.3332604895104896,0.3700584941115968
122895,SV Darmstadt 98,FC Augsburg,2,1,win,3,0.5618919179731614,0.3135625161541047,1.0,0.6710601719197709,0.2629449838187702,15,103,0.4904761904761904,0.2805860805860806,Andreas Müller,13,482,0.32893982808022915,0.48241673067096374
122896,VfB Stuttgart,VfL Wolfsburg,3,1,win,3,0.5291327037332594,0.3312569776144782,1.0,0.6131360078277887,0.1721378294907706,16,130,0.5416666666666666,0.202312925170068,Jamie Leweling,16,626,0.38686399217221135,0.4908718705821479
122896,VfL Wolfsburg,VfB Stuttgart,1,3,loss,0,0.5910061841457103,0.3308545425793134,1.0,0.6774603174603175,0.3557098765432099,15,108,0.5142857142857142,0.2169413919413919,Aster Vranckx,13,429,0.32253968253968246,0.4993792113249301
122897,TSG 1899 Hoffenheim,SV Werder Bremen,3,2,win,3,0.5432754746564654,0.3817508322078906,0.861244019138756,0.6631578947368422,0.2669491525423729,15,118,0.5619047619047619,0.1880952380952381,Wout Weghorst,17,585,0.33684210526315783,0.4834076519323453
122897,SV Werder Bremen,TSG 1899 Hoffenheim,2,3,loss,0,0.5290605218049281,0.3399067775347412,0.7668329177057356,0.7194513715710723,0.2900510204081632,16,140,0.5833333333333334,0.1419557823129251,Milos Veljkovic,23,550,0.2805486284289277,0.43274901449895997
122898,1. FC Köln,Bayer 04 Leverkusen,0,3,loss,0,0.5269199120515241,0.3594017164604227,1.0,0.676162547130289,0.0721153846153846,14,104,0.5714285714285714,0.1558760683760683,Leart Paçarada,7,461,0.323837452869711,0.4854880146222064
122898,Bayer 04 Leverkusen,1. FC Köln,3,0,win,3,0.5344747505316825,0.3145738086624579,1.0,0.5590572033898304,0.2642679900744416,16,124,0.5166666666666667,0.3682539682539682,Exequiel Palacios,25,790,0.44094279661016955,0.4998551228301985
122899,FC Bayern München,SC Freiburg,3,0,win,3,0.546688465910145,0.2934294994468633,1.0,0.54325,0.3500743641937165,16,122,0.5083333333333333,0.2793982208267923,Jamal Musiala,31,840,0.45675,0.5002346861428033
122899,SC Freiburg,FC Bayern München,0,3,loss,0,0.5326311181520357,0.3579981412033064,0.9722222222222222,0.6912698412698413,0.1090342679127725,15,107,0.5095238095238095,0.1665006239182063,Noah Atubolu,4,372,0.30873015873015874,0.47926757675800985
122900,1. FC Heidenheim 1846,Eintracht Frankfurt,0,2,loss,0,0.4746758775649713,0.2920160001217018,0.8737244897959184,0.5687181122448979,0.1642449080973671,16,122,0.5083333333333333,0.1522789115646258,Omar Traoré,9,556,0.4312818877551021,0.44555589648283256
122900,Eintracht Frankfurt,1. FC Heidenheim 1846,2,0,win,3,0.5329393127806572,0.2791026320610735,1.0,0.5881529850746269,0.2645016339869281,16,102,0.425,0.1674603174603174,Philipp Max,17,558,0.4118470149253731,0.4777785316680355
122901,Borussia Dortmund,SV Werder Bremen,1,0,win,3,0.5823042134452403,0.3427828527822372,1.0,0.6356877323420074,0.3507462686567164,16,134,0.5583333333333333,0.1773809523809524,Julian Brandt,29,633,0.36431226765799263,0.5111128934054892
122901,SV Werder Bremen,Borussia Dortmund,0,1,loss,0,0.5227504609944639,0.3042256568972416,1.0,0.6370998116760829,0.1496763754045307,15,103,0.4904761904761904,0.2344322344322344,Mitchell Weiser,6,486,0.36290018832391713,0.4715154942376615
122902,VfB Stuttgart,1. FC Union Berlin,3,0,win,3,0.5729179968757279,0.3471486124594634,1.0,0.61875,0.325773375043448,16,137,0.5708333333333333,0.1682539682539682,Silas,16,641,0.38125,0.5133391437340765
122902,1. FC Union Berlin,VfB Stuttgart,0,3,loss,0,0.4505842662168124,0.3216557480714856,0.7142857142857142,0.640387537993921,0.126008064516129,16,124,0.5166666666666667,0.149750566893424,Alex Král,7,489,0.359612462006079,0.40594197835969603
122903,VfL Bochum,SC Freiburg,1,2,loss,0,0.5118221898046547,0.2756063034647815,0.9456928838951312,0.5866104868913857,0.2393790849673202,16,102,0.425,0.2188888888888888,Christopher Antwi-Adjei,15,408,0.41338951310861427,0.4601727081691977
122903,SC Freiburg,VfL Bochum,2,1,win,3,0.5069082931646901,0.2836519198478675,1.0,0.5741707616707616,0.169810491140131,16,114,0.475,0.2093424036281179,Nicolas Höfler,12,537,0.42582923832923836,0.4726813947873326
122904,Bayer 04 Leverkusen,VfL Wolfsburg,2,1,win,3,0.5981290933898769,0.390494270086104,1.0,0.6848895982974195,0.3171325051759834,14,115,0.6318681318681318,0.4480921855921855,Florian Wirtz,22,646,0.31511040170258053,0.5242269458160375
122904,VfL Wolfsburg,Bayer 04 Leverkusen,1,2,loss,0,0.5882581243036771,0.3097478609558329,1.0,0.6269581056466302,0.4163265306122449,15,105,0.5,0.3358320251177394,Jonas Wind,18,480,0.37304189435336976,0.5024628676921463
122905,TSG 1899 Hoffenheim,Eintracht Frankfurt,1,3,loss,0,0.5185131101990087,0.3900740773204163,0.7128309572301426,0.708121181262729,0.2630262249827467,16,138,0.575,0.1508021541950113,Robert Skov,18,634,0.29187881873727095,0.44332922327660906
122905,Eintracht Frankfurt,TSG 1899 Hoffenheim,3,1,win,3,0.5960163190706675,0.3524574492438086,1.0,0.653015873015873,0.3785919540229885,15,116,0.5523809523809524,0.1892072213500785,Robin Koch,18,540,0.34698412698412695,0.5161355390718222
122906,RasenBallsport Leipzig,SV Darmstadt 98,3,1,win,3,0.5331839243459164,0.2632912529392213,1.0,0.6997222222222222,0.1697222222222222,16,100,0.4166666666666667,0.2799206349206349,Mohamed Simakan,9,358,0.30027777777777775,0.4436595153584995
122906,SV Darmstadt 98,RasenBallsport Leipzig,1,3,loss,0,0.5259726750526525,0.3068035674851793,0.9270516717325228,0.6378926038500506,0.2321428571428571,15,105,0.5,0.208320251177394,Marvin Mehlem,18,462,0.36210739614994936,0.4626950968124985
122907,FC Bayern München,1. FSV Mainz 05,3,1,win,3,0.5731493610334959,0.3169011681411332,1.0,0.5846607669616519,0.3910355090311987,15,116,0.5523809523809524,0.1586516657945229,Harry Kane,20,676,0.4153392330383481,0.5098550199294387
122907,1. FSV Mainz 05,FC Bayern München,1,3,loss,0,0.6170643530098392,0.3640709767814928,1.0,0.7321153846153846,0.3720710506424792,16,126,0.525,0.1507709750566893,Brajan Gruda,21,426,0.2678846153846154,0.5094252857626866
122908,1. FC Köln,Borussia Mönchengladbach,3,1,win,3,0.5607509543715326,0.3592662408453277,1.0,0.6440143369175627,0.2397232397232397,15,117,0.5571428571428572,0.2026862026862027,Luca Waldschmidt,21,595,0.3559856630824373,0.5070032938573534
122908,Borussia Mönchengladbach,1. FC Köln,1,3,loss,0,0.3348353663696032,0.2497261932163787,0.4014598540145985,0.5989963503649636,0.0891590678824721,16,94,0.3916666666666666,0.2870634920634921,Joe Scally,5,412,0.40100364963503643,0.29429451434534165
122909,1. FC Heidenheim 1846,FC Augsburg,2,5,loss,0,0.5237143244960107,0.3254352549732904,1.0,0.6229166666666667,0.146505376344086,16,124,0.5166666666666667,0.2134126984126984,Eren Dinkçi,11,622,0.3770833333333333,0.4839306651210538
122909,FC Augsburg,1. FC Heidenheim 1846,5,2,win,3,0.5438263448265425,0.3421416846737355,0.7866043613707164,0.655036344755971,0.391522988505747,15,116,0.5523809523809524,0.1665685504971219,Elvis Rexhbecaj,16,449,0.34496365524402905,0.45861877981672594
122910,FC Bayern München,SV Darmstadt 98,8,0,win,3,0.6510452680140302,0.3453504604816069,1.0,0.6334595959595959,0.6253710156149181,16,123,0.5125,0.2301587301587301,Manuel Neuer,41,535,0.3665404040404041,0.5401933924083558
122910,SV Darmstadt 98,FC Bayern München,0,8,loss,0,0.4962551284586124,0.3511140646405988,0.68,0.7055,0.2484064491938508,16,127,0.5291666666666667,0.1757142857142857,Christoph Klarer,11,467,0.2945,0.41457267723968455
122911,1. FC Köln,RasenBallsport Leipzig,0,6,loss,0,0.5010603305774,0.274243972683442,1.0,0.5924568965517241,0.1375404530744336,16,103,0.4291666666666666,0.2436958116579965,Rasmus Carstensen,5,402,0.40754310344827593,0.4620074971664057
122911,RasenBallsport Leipzig,1. FC Köln,6,0,win,3,0.5920459941728822,0.3092593349749386,0.982789855072464,0.6185461956521738,0.4575885909919524,16,126,0.525,0.1549206349206349,Christoph Baumgartner,30,638,0.38145380434782616,0.5033040610069545
122912,Bayer 04 Leverkusen,SC Freiburg,2,1,win,3,0.5445386994525433,0.3120834681840401,1.0,0.536897880539499,0.3291734490866341,15,97,0.4619047619047619,0.1831501831501831,Odilon Kossounou,25,789,0.46310211946050095,0.5084243969197586
122912,SC Freiburg,Bayer 04 Leverkusen,1,2,loss,0,0.5474488293986365,0.3090882468874751,1.0,0.685,0.1957070707070707,15,99,0.4714285714285714,0.3650968079539508,Lucas Höler,8,363,0.31499999999999995,0.47136483051444467
122913,Borussia Dortmund,Eintracht Frankfurt,3,3,draw,1,0.5159455568953493,0.2824510820267555,1.0,0.5561399217221135,0.2251912238325281,16,120,0.5,0.166984126984127,Salih Özcan,14,626,0.44386007827788654,0.48032367513831353
122913,Eintracht Frankfurt,Borussia Dortmund,3,3,draw,1,0.5666986284596603,0.3496589487864096,1.0,0.7230769230769231,0.1940586419753086,15,108,0.5142857142857142,0.2006475667189953,Kevin Trapp,13,423,0.27692307692307694,0.4857738001291972
122914,Borussia Mönchengladbach,1. FC Heidenheim 1846,1,1,draw,1,0.5381045454555795,0.2927692793860169,1.0,0.6089426877470356,0.2507062146892655,16,118,0.4916666666666666,0.3391156462585034,Jordan,12,639,0.39105731225296436,0.4801138579998796
122914,1. FC Heidenheim 1846,Borussia Mönchengladbach,1,1,draw,1,0.5116549897645886,0.3347929623166455,0.8616780045351474,0.6340702947845804,0.216078697421981,16,134,0.5583333333333333,0.1575566893424036,Kevin Müller,15,568,0.36592970521541957,0.4593133078166206
122915,1. FC Union Berlin,SV Werder Bremen,0,1,loss,0,0.4934632739681997,0.3295302694478134,0.8468834688346883,0.6498983739837398,0.1475409836065573,16,122,0.5083333333333333,0.2389569160997732,Frederik Rönnow,12,508,0.35010162601626016,0.4437553441956735
122915,SV Werder Bremen,1. FC Union Berlin,1,0,win,3,0.540114658703672,0.361706685305163,0.9746588693957114,0.615464587394412,0.2086284927194018,15,121,0.5761904761904761,0.156043956043956,Senne Lynen,15,635,0.384535412605588,0.5030612211642878
122916,VfL Bochum,1. FSV Mainz 05,2,1,win,3,0.536386314768831,0.2929648285828739,1.0,0.6133828996282528,0.2391975308641975,16,108,0.45,0.1284920634920634,Cristian Gamboa,11,452,0.38661710037174724,0.4783947324336188
122916,1. FSV Mainz 05,VfL Bochum,1,2,loss,0,0.517885384564511,0.3052314089405347,0.7933579335793357,0.691420664206642,0.2815315315315315,16,111,0.4625,0.175907029478458,Maxim Leitsch,10,443,0.30857933579335795,0.4253952413872581
122917,FC Augsburg,VfL Wolfsburg,2,2,draw,1,0.5415563970957725,0.3311357191020447,0.8731617647058822,0.6637254901960784,0.2982026143790849,15,102,0.4857142857142857,0.2293040293040293,Elvis Rexhbecaj,14,415,0.3362745098039216,0.46411973863598965
122917,VfL Wolfsburg,FC Augsburg,2,2,draw,1,0.5360161678413891,0.3133968341955732,1.0,0.6303648068669527,0.2003030303030302,16,125,0.5208333333333334,0.1790589569160998,Yannick Gerhardt,13,607,0.36963519313304727,0.4821739990980467
122918,TSG 1899 Hoffenheim,VfB Stuttgart,3,2,win,3,0.4676865771984903,0.3661484631578052,0.6174698795180723,0.7185886402753873,0.1685393258426966,14,89,0.489010989010989,0.2316239316239316,Anton Stach,4,292,0.28141135972461273,0.3965073380013822
122918,VfB Stuttgart,TSG 1899 Hoffenheim,2,3,loss,0,0.5787279200246354,0.3471353242655521,1.0,0.6020234493192134,0.3657529065137761,16,138,0.575,0.1988359788359788,Deniz Undav,30,765,0.39797655068078663,0.5198394353862718
122919,FC Bayern München,Borussia Dortmund,4,0,win,3,0.6057200549813861,0.3615211138052341,1.0,0.6913005528076811,0.3700585533126294,14,112,0.6153846153846154,0.1574786324786324,Kingsley Coman,21,579,0.3086994471923189,0.5140713293127278
122919,Borussia Dortmund,FC Bayern München,0,4,loss,0,0.5359184289545567,0.3044039263884965,0.8863636363636364,0.6112215909090909,0.3416845621570031,16,127,0.5291666666666667,0.2172222222222222,Mats Hummels,25,542,0.3887784090909091,0.46627808986449404
122920,Eintracht Frankfurt,1. FC Union Berlin,3,0,win,3,0.51222160854068,0.3078055102677381,1.0,0.6316176470588235,0.1094632768361581,16,118,0.4916666666666666,0.3314399092970522,Hugo Larsson,5,568,0.3683823529411765,0.47010643575866135
122920,1. FC Union Berlin,Eintracht Frankfurt,0,3,loss,0,0.5021701211098069,0.320184323538319,0.932741116751269,0.5916878172588833,0.1640672268907562,16,125,0.5208333333333334,0.1739043496186353,Diogo Leite,12,535,0.4083121827411167,0.47093099105721986
122921,Borussia Mönchengladbach,SC Freiburg,3,3,draw,1,0.5340749496112884,0.2836314482768033,0.9375,0.6205555555555555,0.2946127946127946,15,99,0.4714285714285714,0.1867216117216117,Tomas Cvancara,11,474,0.3794444444444445,0.4625686702663478
122921,SC Freiburg,Borussia Mönchengladbach,3,3,draw,1,0.591276041946647,0.3458865536397284,1.0,0.5777867965367965,0.4414308176100629,14,106,0.5824175824175825,0.2379502442002442,Ritsu Doan,20,661,0.42221320346320346,0.5304183391003511
122922,VfL Wolfsburg,SV Werder Bremen,2,2,draw,1,0.5412610479825767,0.3615865745762855,0.9623217922606924,0.6348014256619144,0.2063343994314143,16,134,0.5583333333333333,0.2133446712018141,Tiago Tomás,22,587,0.36519857433808556,0.4967869614471701
122922,SV Werder Bremen,VfL Wolfsburg,2,2,draw,1,0.5674274622826895,0.3514599561055119,1.0,0.6672473867595818,0.2510025062656641,14,95,0.521978021978022,0.4037393162393162,Olivier Deman,16,473,0.33275261324041816,0.5007431206653851
122923,RasenBallsport Leipzig,1. FSV Mainz 05,0,2,loss,0,0.5135597911143274,0.3414545404163554,0.9433085501858736,0.5803903345724908,0.1890857392825896,16,127,0.5291666666666667,0.1734353741496598,Benjamin Sesko,10,702,0.4196096654275092,0.48840443149703144
122923,1. FSV Mainz 05,RasenBallsport Leipzig,2,0,win,3,0.5902341316560888,0.3735477658102951,1.0,0.7597977243994943,0.2275910364145658,14,102,0.5604395604395604,0.1762362637362637,Maxim Leitsch,11,368,0.24020227560050567,0.49556332788667995
122924,FC Augsburg,1. FC Köln,1,1,draw,1,0.5030393980269217,0.2275254504746356,0.9386617100371748,0.6154739776951672,0.2304964539007092,16,94,0.3916666666666666,0.3006204906204906,Fredrik Jensen,11,428,0.3845260223048328,0.4291567014824073
122924,1. FC Köln,FC Augsburg,1,1,draw,1,0.6005779630990282,0.3176926507808637,1.0,0.6152173913043478,0.4694018103109013,16,121,0.5041666666666667,0.2121957671957672,Jeff Chabot,29,605,0.3847826086956522,0.5135038977258698
122925,TSG 1899 Hoffenheim,Bayer 04 Leverkusen,2,3,loss,0,0.4945941537457356,0.3398495116881596,0.9080459770114944,0.6157854406130268,0.1146956856702619,15,118,0.5619047619047619,0.1674908424908425,Ozan Kabak,9,547,0.38421455938697324,0.46603800257202554
122925,Bayer 04 Leverkusen,TSG 1899 Hoffenheim,3,2,win,3,0.5475402577988536,0.3436332984486336,1.0,0.6235136940547763,0.2230140386920047,15,118,0.5619047619047619,0.2408424908424908,Odilon Kossounou,17,593,0.3764863059452237,0.5005909989853008
122926,VfB Stuttgart,1. FC Heidenheim 1846,0,2,loss,0,0.5430023631373625,0.3327892394697475,1.0,0.6154197080291971,0.223800505050505,16,132,0.55,0.2329818594104308,Jamie Leweling,16,684,0.3845802919708029,0.4964617140355447
122926,1. FC Heidenheim 1846,VfB Stuttgart,2,0,win,3,0.6141036375552757,0.3496765053110149,1.0,0.739454094292804,0.3672839506172839,13,81,0.5192307692307693,0.2174242424242424,Tim Kleindienst,13,328,0.26054590570719605,0.5006485335733153
122927,SV Darmstadt 98,VfL Bochum,1,2,loss,0,0.570890562616799,0.34263770857354,1.0,0.6367265469061876,0.3041979949874686,15,114,0.5428571428571428,0.1752747252747253,Oscar Vilhelmsson,22,500,0.3632734530938124,0.5062296717495887
122927,VfL Bochum,SV Darmstadt 98,2,1,win,3,0.570045607820115,0.3280849314521755,1.0,0.6758293838862559,0.2762681159420289,15,92,0.4380952380952381,0.2524856096284668,Cristian Gamboa,8,374,0.3241706161137441,0.4902948697373522
122928,1. FC Heidenheim 1846,FC Bayern München,2,4,loss,0,0.6112891661286104,0.4559587590231433,1.0,0.8207581891792418,0.1684397163120567,13,94,0.6025641025641025,0.1539141414141414,Norman Theuerkauf,8,357,0.17924181082075819,0.5217096227658911
122928,FC Bayern München,1. FC Heidenheim 1846,4,2,win,3,0.5857287204539529,0.3982427480799498,1.0,0.6767475035663337,0.2679246301695281,15,147,0.7,0.1819597069597069,Manuel Neuer,27,835,0.32325249643366627,0.5244017115219776
122929,RasenBallsport Leipzig,SC Freiburg,3,1,win,3,0.5216872486102611,0.312434895474168,0.8741258741258741,0.5894886363636364,0.3106995884773662,16,135,0.5625,0.2169916855631141,Yussuf Poulsen,19,670,0.41051136363636365,0.46739557966174367
122929,SC Freiburg,RasenBallsport Leipzig,1,3,loss,0,0.5565368979259319,0.3248810081935672,1.0,0.6585804132973945,0.242686170212766,14,94,0.5164835164835165,0.2822649572649572,Nicolas Höfler,13,435,0.3414195867026055,0.487922059123451
122930,Bayer 04 Leverkusen,1. FC Union Berlin,4,0,win,3,0.5557183373741338,0.305956547163066,1.0,0.53125,0.385666802333469,16,117,0.4875,0.181984126984127,Alejandro Grimaldo,27,866,0.46875,0.5118574538148799
122930,1. FC Union Berlin,Bayer 04 Leverkusen,0,4,loss,0,0.485409180520868,0.3748819850302546,0.8139534883720931,0.7209302325581395,0.0318710161229846,16,127,0.5291666666666667,0.1678545264259549,Diogo Leite,4,411,0.2790697674418605,0.4359769313367281
122931,VfL Wolfsburg,Borussia Mönchengladbach,0,4,loss,0,0.5395892835158279,0.3493914009363797,0.965553235908142,0.6502435629784273,0.1931689342403628,15,126,0.6,0.2564102564102564,Lovro Majer,18,577,0.34975643702157266,0.4878643684224976
122931,Borussia Mönchengladbach,VfL Wolfsburg,4,0,win,3,0.5196290630372797,0.2950374010358282,0.9038901601830664,0.5949656750572083,0.2846230158730158,16,120,0.5,0.3216213151927438,Julian Weigl,19,546,0.4050343249427917,0.462708690892401
122932,SV Werder Bremen,Eintracht Frankfurt,2,2,draw,1,0.5627470914751513,0.3573224434135188,1.0,0.6608304927176945,0.2328354297693921,14,106,0.5824175824175825,0.2608974358974358,Romano Schmid,12,572,0.33916950728230555,0.5028201907760445
122932,Eintracht Frankfurt,SV Werder Bremen,2,2,draw,1,0.5382356373941051,0.3632155656631745,0.840122199592668,0.6989816700610998,0.2506231142594778,15,121,0.5761904761904761,0.2739010989010988,Ansgar Knauff,24,581,0.3010183299389002,0.46185339364653705
122933,1. FC Köln,VfL Bochum,1,1,draw,1,0.6107027020642147,0.3434721839182347,1.0,0.7130952380952381,0.3862433862433862,15,105,0.5,0.2080019187162044,Florian Kainz,13,455,0.2869047619047619,0.5033961448691703
122933,VfL Bochum,1. FC Köln,1,1,draw,1,0.6262679986920923,0.3409648612463417,1.0,0.6566119691119692,0.507495164410058,14,94,0.5164835164835165,0.1351800976800976,Philipp Hofmann,22,463,0.3433880308880308,0.5227401516973812
122934,TSG 1899 Hoffenheim,FC Augsburg,1,1,draw,1,0.5371255969661521,0.4044995819056705,0.8250497017892644,0.7097415506958251,0.2092115534738485,14,122,0.6703296703296703,0.2037545787545787,Wout Weghorst,16,635,0.2902584493041749,0.47297213914316244
122934,FC Augsburg,TSG 1899 Hoffenheim,1,1,draw,1,0.6160872082241184,0.3263434321483547,1.0,0.6853354978354979,0.4526699029126213,16,103,0.4291666666666666,0.3119853294853295,Iago,16,358,0.31466450216450215,0.5056383816901149
122935,Borussia Dortmund,VfB Stuttgart,1,2,loss,0,0.5151838103595486,0.3653095168005131,0.9646739130434784,0.6474184782608696,0.0833333333333333,16,140,0.5833333333333334,0.142027588813303,Julian Brandt,4,508,0.3525815217391304,0.485043798255329
122935,VfB Stuttgart,Borussia Dortmund,2,1,win,3,0.5607127888603645,0.3347094369968384,1.0,0.612094709897611,0.2960470085470085,16,130,0.5416666666666666,0.2637471655328798,Serhou Guirassy,21,689,0.38790529010238906,0.5051452128684784
122936,1. FSV Mainz 05,SV Darmstadt 98,0,0,draw,1,0.5833844767889862,0.4008092723501681,1.0,0.7110160965794768,0.2217125382262997,14,109,0.5989010989010989,0.135042735042735,Maxim Leitsch,10,440,0.28898390342052316,0.5159234755107925
122936,SV Darmstadt 98,1. FSV Mainz 05,0,0,draw,1,0.5187306267225505,0.3184124373902113,0.933806146572104,0.6092536305302263,0.2134502923976608,14,95,0.521978021978022,0.2650641025641025,Luca Pfeiffer,14,567,0.3907463694697737,0.4726147399983638
122937,Borussia Mönchengladbach,Borussia Dortmund,2,4,loss,0,0.4608453264845454,0.3374984181404002,0.6796690307328606,0.6409574468085106,0.1852564102564102,16,130,0.5416666666666666,0.1766213151927438,Tomas Cvancara,13,540,0.35904255319148937,0.4110484907577797
122937,Borussia Dortmund,Borussia Mönchengladbach,4,2,win,3,0.5690777655423322,0.3104516129765467,1.0,0.5544159544159544,0.4114434947768281,15,117,0.5571428571428572,0.1971611721611721,Julian Ryerson,22,561,0.44558404558404563,0.5132077628035631
122938,FC Augsburg,1. FC Union Berlin,1,1,draw,1,0.5308867662417204,0.2880206281429797,1.0,0.6252460629921259,0.2102803738317757,16,107,0.4458333333333333,0.2379950869236583,Ermedin Demirovic,6,398,0.37475393700787407,0.47125144200584856
122938,1. FC Union Berlin,FC Augsburg,1,1,draw,1,0.5172159102014792,0.3374506739278335,0.7610993657505285,0.6388742071881607,0.3314393939393939,16,132,0.55,0.1804648526077097,Robin Gosens,16,611,0.3611257928118393,0.44631298671726416
122939,SV Darmstadt 98,SC Freiburg,1,1,draw,1,0.5786156263776073,0.2884115441468712,1.0,0.6766809728183119,0.3493699885452462,15,97,0.4619047619047619,0.2913265306122449,Matthias Bader,12,361,0.32331902718168815,0.4776406250052134
122939,SC Freiburg,SV Darmstadt 98,1,1,draw,1,0.559503215318849,0.3420818845517889,1.0,0.5962851679868888,0.2996458087367178,14,110,0.6043956043956044,0.2694444444444444,Kiliann Sildillia,22,645,0.4037148320131112,0.5115627479515329
122940,Eintracht Frankfurt,VfB Stuttgart,0,2,loss,0,0.5475827953288542,0.3758413789479716,1.0,0.6483685220729367,0.1661212802945086,15,127,0.6047619047619047,0.281789638932496,Farès Chaïbi,15,641,0.3516314779270633,0.5072775391924961
122940,VfB Stuttgart,Eintracht Frankfurt,2,0,win,3,0.585818825788703,0.3722058954534599,1.0,0.6700148809523809,0.3010545267489712,14,108,0.5934065934065934,0.2067307692307692,Serhou Guirassy,14,493,0.32998511904761907,0.51570616825877
122941,RasenBallsport Leipzig,VfL Wolfsburg,1,2,loss,0,0.5932630093269987,0.3968797083814287,1.0,0.6501210653753027,0.3260512635512635,14,117,0.6428571428571429,0.2231481481481481,Mohamed Simakan,23,648,0.3498789346246973,0.5335268207395453
122941,VfL Wolfsburg,RasenBallsport Leipzig,2,1,win,3,0.5454841047594544,0.2574021102929826,1.0,0.6192084942084942,0.3053258145363409,16,95,0.3958333333333333,0.2776190476190476,Aster Vranckx,13,383,0.3807915057915058,0.46635236246885126
122942,FC Bayern München,1. FC Köln,1,0,win,3,0.643377551133019,0.5085781311546463,1.0,0.7447943118334179,0.3201377615440116,11,96,0.8727272727272727,0.39,Harry Kane,25,814,0.25520568816658207,0.5745836949567116
122942,1. FC Köln,FC Bayern München,0,1,loss,0,0.4447077783012768,0.2646962687205945,0.7423208191126279,0.6149744027303754,0.1568396226415094,16,106,0.4416666666666666,0.153781179138322,Rasmus Carstensen,8,410,0.3850255972696246,0.3913661409930488
