team_name,player_name,avg_impact,avg_impact_pct,avg_passes,avg_betweenness,matches_played
FC Bayern München,Kingsley Coman,-0.002700263104905839,-0.2700263104905839,29.705882352941178,0.06892258457384508,17
FC Bayern München,Eric Dier,-0.0027247116877312442,-0.27247116877312444,66.06666666666666,0.05964976557833701,15
FC Bayern München,Harry Kane,-0.0028581831582196356,-0.28581831582196354,14.21875,0.17564486687254546,32
FC Bayern München,Alphonso Davies,-0.0030610447117509028,-0.30610447117509026,48.55172413793103,0.06116620380167179,29
FC Bayern München,Konrad Laimer,-0.0034141542153417583,-0.34141542153417587,43.275862068965516,0.07683843068079522,29
FC Bayern München,Bryan Zaragoza,-0.003439425093200356,-0.3439425093200356,8.142857142857142,0.0404025792801303,7
FC Bayern München,Serge Gnabry,-0.003624617136492958,-0.3624617136492958,17.2,0.08028865050293621,10
FC Bayern München,Leroy Sané,-0.003712232784936396,-0.3712232784936396,31.666666666666668,0.09008544512512767,27
FC Bayern München,Thomas Müller,-0.003826145775295594,-0.3826145775295594,17.741935483870968,0.06673105568266859,31
FC Bayern München,Raphaël Guerreiro,-0.0038730398416693458,-0.38730398416693457,41.65,0.0476012136012136,20
FC Bayern München,Mathys Tel,-0.00455519054237928,-0.455519054237928,10.933333333333334,0.10715122355598547,30
FC Bayern München,Eric-Maxim Choupo-Moting,-0.0045994771988642985,-0.4599477198864298,8.076923076923077,0.05249204448380273,26
FC Bayern München,Manuel Neuer,-0.005009750271444877,-0.5009750271444878,27.652173913043477,0.11188358570346148,23
FC Bayern München,Jamal Musiala,-0.005096199684598189,-0.5096199684598188,25.0,0.08348987817737819,24
FC Bayern München,Matthijs de Ligt,-0.007842577601313244,-0.7842577601313244,49.86363636363637,0.061868628605641594,22
RasenBallsport Leipzig,David Raum,0.0098247358972999,0.9824735897299901,47.29032258064516,0.09555867050682719,31
RasenBallsport Leipzig,Xaver Schlager,0.009638460240313574,0.9638460240313573,53.48275862068966,0.06532962385179135,29
RasenBallsport Leipzig,Xavi Simons,0.007547915515546597,0.7547915515546597,33.78125,0.07317343742566958,32
RasenBallsport Leipzig,Dani Olmo,0.006012423243943635,0.6012423243943635,23.571428571428573,0.09506147386249428,21
RasenBallsport Leipzig,Willi Orbán,0.004314171698590345,0.43141716985903444,64.57894736842105,0.07463212295919062,19
RasenBallsport Leipzig,Castello Lukeba,0.0031821995120014032,0.31821995120014035,52.15625,0.04752984614591758,32
RasenBallsport Leipzig,Kevin Kampl,0.0029595178878316967,0.2959517887831697,37.541666666666664,0.07605026036573656,24
RasenBallsport Leipzig,Benjamin Henrichs,0.00290910656553799,0.290910656553799,38.18181818181818,0.08041750557443199,33
RasenBallsport Leipzig,Amadou Haidara,-0.0005838144411690193,-0.05838144411690192,31.285714285714285,0.06752404970942386,21
RasenBallsport Leipzig,Mohamed Simakan,-0.0009756631013079879,-0.09756631013079879,40.90625,0.0705501174585996,32
RasenBallsport Leipzig,Janis Blaswich,-0.0015122638602900619,-0.15122638602900618,35.333333333333336,0.05884356510206851,21
RasenBallsport Leipzig,Lukas Klostermann,-0.002170641877012035,-0.2170641877012035,43.43478260869565,0.07039874147017004,23
RasenBallsport Leipzig,Christopher Lenz,-0.003021568254226703,-0.3021568254226703,7.6,0.046772312343740914,5
RasenBallsport Leipzig,Emil Forsberg,-0.005115052103881397,-0.5115052103881397,11.5,0.08606337681592784,14
RasenBallsport Leipzig,Nicolas Seiwald,-0.0058905173464903655,-0.5890517346490365,14.714285714285714,0.07256132063955194,21
RasenBallsport Leipzig,Timo Werner,-0.006072936013760674,-0.6072936013760675,7.25,0.05809098639455783,8
RasenBallsport Leipzig,Fábio Carvalho,-0.006855912971063237,-0.6855912971063236,7.444444444444445,0.08453984287317622,9
RasenBallsport Leipzig,Yussuf Poulsen,-0.006983070672533014,-0.6983070672533014,7.5,0.0597843247077941,28
RasenBallsport Leipzig,Benjamin Sesko,-0.007066488262602556,-0.7066488262602556,6.935483870967742,0.06931166972641628,31
RasenBallsport Leipzig,Loïs Openda,-0.008504701289734446,-0.8504701289734445,9.617647058823529,0.11320111960868263,34
RasenBallsport Leipzig,Eljif Elmas,-0.0089814655613324,-0.8981465561332398,6.5,0.04940849966360171,14
RasenBallsport Leipzig,Christoph Baumgartner,-0.009163942976740695,-0.9163942976740697,10.774193548387096,0.07746269667352616,31
RasenBallsport Leipzig,Péter Gulácsi,-0.00951782605552662,-0.951782605552662,27.153846153846153,0.06467608805520894,13
RasenBallsport Leipzig,El Chadaille Bitshiabu,-0.011185628144522971,-1.1185628144522972,7.666666666666667,0.051703660096517244,6
SC Freiburg,Nicolas Höfler,0.011611344916550272,1.161134491655027,33.392857142857146,0.11058357411673737,28
SC Freiburg,Maximilian Eggestein,0.008970709194926499,0.8970709194926498,31.424242424242426,0.09979273171913866,33
SC Freiburg,Vincenzo Grifo,0.007806000388309,0.7806000388309,27.4375,0.059956298947542085,32
SC Freiburg,Manuel Gulde,0.004085385565016622,0.4085385565016621,35.56,0.042854540697397844,25
SC Freiburg,Matthias Ginter,0.0011652210317238954,0.11652210317238954,44.391304347826086,0.05686301448723809,23
SC Freiburg,Roland Sallai,0.00021107421147121747,0.021107421147121747,15.11111111111111,0.059980341283251346,27
SC Freiburg,Philipp Lienhart,1.2361108715401118e-05,0.001236110871540112,52.53333333333333,0.05043748050890908,15
SC Freiburg,Kiliann Sildillia,-0.00015449946410211817,-0.015449946410211817,30.074074074074073,0.08408205071056109,27
SC Freiburg,Lucas Höler,-0.0003583032754602599,-0.03583032754602599,15.06060606060606,0.1054655048981556,33
SC Freiburg,Ritsu Doan,-0.00045929089373828076,-0.04592908937382808,17.366666666666667,0.07626343828129543,30
SC Freiburg,Noah Atubolu,-0.0004922457315860718,-0.04922457315860718,23.529411764705884,0.09056260367992754,34
SC Freiburg,Merlin Röhl,-0.0022119055485507327,-0.2211905548550733,14.75,0.11067634957973786,24
SC Freiburg,Lukas Kübler,-0.002455409444024875,-0.24554094440248747,28.423076923076923,0.054944134557405905,26
SC Freiburg,Christian Günter,-0.0034324860125826808,-0.34324860125826806,24.0,0.07777314704695656,15
SC Freiburg,Kenneth Schmidt,-0.0048116200149244115,-0.48116200149244115,8.4,0.05088156288156288,5
SC Freiburg,Jordy Makengo,-0.0054782543193536756,-0.5478254319353676,21.6,0.06103464590964591,20
SC Freiburg,Michael Gregoritsch,-0.005985419362059204,-0.5985419362059204,8.03125,0.08861190603378104,32
SC Freiburg,Yannik Keitel,-0.006316562407015436,-0.6316562407015435,28.066666666666666,0.051537540942302854,15
SC Freiburg,Maximilian Philipp,-0.009497308448295771,-0.9497308448295771,4.9411764705882355,0.049465858963273324,17
SC Freiburg,Junior Adamu,-0.009539139772074141,-0.9539139772074141,1.7272727272727273,0.018766088408945555,11
SC Freiburg,Noah Weißhaupt,-0.009667206637462303,-0.9667206637462303,11.166666666666666,0.0650563598108241,24
SC Freiburg,Florent Muslija,-0.012623078056746414,-1.2623078056746413,6.111111111111111,0.07777341705913135,9
SV Darmstadt 98,Fabian Holland,0.013973088790179642,1.3973088790179644,29.652173913043477,0.06487379942348888,23
SV Darmstadt 98,Matthias Bader,0.009835302767457935,0.9835302767457934,26.541666666666668,0.10370315531029817,24
SV Darmstadt 98,Klaus Gjasula,0.00875958726651931,0.8759587266519309,27.045454545454547,0.06642920991946967,22
SV Darmstadt 98,Julian Justvan,0.008293762112009781,0.8293762112009782,20.571428571428573,0.09639497312966702,14
SV Darmstadt 98,Emir Karic,0.008071273238455837,0.8071273238455837,33.407407407407405,0.07927742500493824,27
SV Darmstadt 98,Fabian Nürnberger,0.0071609168097056105,0.7160916809705611,32.19047619047619,0.0853367078877283,21
SV Darmstadt 98,Tim Skarke,0.005789418471697797,0.5789418471697798,19.566666666666666,0.10010106736297213,30
